wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,box_office_revenue,runtime,languages,countries,genres,imdb_id,averageRating,numVotes,lead_actor_1,lead_actor_2,adjusted_box_office
3133545,/m/08tl9t,desperate hours,1990-10-05,2742912.0,105.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",tt0099409,5.4,8712.0,Mickey Rourke,Anthony Hopkins,6245611.150423435
2138170,/m/06plw2,colors,1988-04-15,46616067.0,120.0,"['English', 'Spanish']",['United States of America'],"['Crime Fiction', 'Drama', 'Action', 'Buddy film', 'Indie']",tt0094894,6.7,30631.0,Sean Penn,Robert Duvall,116467374.67404103
5304218,/m/0ddkkl,pudhupettai,2006-05-26,5000000.0,170.0,['Tamil'],['India'],['Gangster Film'],tt0459516,8.4,8256.0,Dhanush,Sneha,7488048.037063943
885274,/m/03lq1y,breakin' all the rules,2004-05-14,12500000.0,85.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy of Errors', 'Comedy']",tt0349169,5.6,6447.0,Jamie Foxx,Gabrielle Union,19610261.803065833
400797,/m/023vcd,happy gilmore,1996-02-16,41205099.0,92.0,['English'],['United States of America'],"['Sports', 'Comedy', 'Slapstick']",tt0116483,7.0,256376.0,Adam Sandler,Christopher McDonald,76781869.12508047
1443465,/m/0520qr,if only,2004-01-23,3000000.0,93.0,['English'],"['United States of America', 'United Kingdom']","['Romantic comedy', 'Television movie', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film']",tt0332136,7.0,34114.0,Jennifer Love Hewitt,Paul Nicholls,4706462.832735799
2102508,/m/06m8ts,foxes,1980-02-29,7400000.0,105.0,['English'],['United States of America'],"['Drama', 'Coming of age', 'Teen']",tt0080756,6.1,5143.0,Jodie Foster,Cherie Currie,28220535.176765285
694482,/m/033dk0,firefox,1982-06-18,70687344.0,136.0,['English'],['United States of America'],"['Thriller', 'Action Thrillers', 'Action/Adventure', 'Suspense', 'War film', 'Action', 'Airplanes and airports']",tt0083943,5.9,29774.0,Clint Eastwood,Freddie Jones,227353599.71765566
29664578,/m/0gd0g4g,the raven,2012-03-09,26059817.0,111.0,['English'],['United States of America'],['Thriller'],tt1486192,6.4,88907.0,John Cusack,Alice Eve,34964690.63381655
770144,/m/03b1l8,the fabulous baker boys,1989-10-13,18428904.0,116.0,['English'],['United States of America'],"['Romantic drama', 'Musical', 'Drama', 'Romance Film', 'Musical Drama']",tt0097322,6.9,26230.0,Jeff Bridges,Michelle Pfeiffer,44060748.84214557
15739815,/m/047gpsd,my sister's keeper,2009-06-26,95714875.0,109.0,"['Croatian language', 'English']",['United States of America'],['Drama'],tt1078588,7.3,99527.0,Cameron Diaz,Abigail Breslin,134680845.3426414
11876523,/m/02rwgn6,extreme movie,2008-12-05,54822.0,76.0,['English'],['United States of America'],"['Parody', 'Sex comedy', 'Comedy', 'Teen']",tt0806147,3.7,11669.0,Frankie Muniz,Michael Cera,78451.67587098294
600351,/m/02v63m,scream 3,2000-02-03,161834276.0,117.0,['English'],['United States of America'],"['Thriller', 'Parody', 'Horror', 'Indie', 'Mystery', 'Comedy', 'Slasher', 'Teen']",tt0134084,5.7,169612.0,David Arquette,Neve Campbell,275344837.5725038
1495709,/m/055wd4,the company of wolves,1984-09-21,4389334.0,95.0,['English'],"['United States of America', 'England', 'United Kingdom']","['Cult', 'Fantasy', 'Horror', 'Fairy tale', 'Creature Film']",tt0087075,6.6,19214.0,Sarah Patterson,Angela Lansbury,12928143.431670064
2425809,/m/07c6d_,mississippi masala,1991-09-18,7310000.0,111.0,['English'],"['United States of America', 'India', 'United Kingdom']","['Indie', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",tt0102456,6.8,6417.0,Denzel Washington,Sarita Choudhury,15867370.260195645
27091137,/m/0glg3qc,the art of getting by,2011-06-17,1406224.0,83.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Indie']",tt1645080,6.5,61272.0,Freddie Highmore,Emma Roberts,1926364.9875748106
1204655,/m/04h3j4,that darn cat,1997-02-14,18301610.0,89.0,['English'],['United States of America'],"['Mystery', 'Family Film', 'Adventure', 'Comedy']",tt0120317,4.7,4968.0,Christina Ricci,Doug E. Doug,33304050.620725162
380517,/m/021jdm,maverick,1994-05-20,183031272.0,127.0,['English'],['United States of America'],"['Thriller', 'Buddy film', 'Adventure', 'Costume drama', 'Action/Adventure', 'Western', 'Drama', 'Comedy', 'Action', 'Comedy Western']",tt0110478,7.0,121138.0,Mel Gibson,Jodie Foster,360778529.73252857
23438736,/m/0b7h_57,easy a,2010-09-16,74952305.0,93.0,['English'],['United States of America'],"['Romantic comedy', 'Black comedy', 'Romance Film', 'Comedy', 'Teen']",tt1282140,7.0,425569.0,Emma Stone,Amanda Bynes,104421521.4102155
4453691,/m/0c38gj,blood diamond,2006-12-08,171407179.0,138.0,"['Afrikaans', 'Mende', 'English', 'Krio']","['United States of America', 'Germany']","['Crime Fiction', 'Thriller', 'Tragedy', 'Adventure', 'Private military company', 'Action/Adventure', 'Drama', 'War film', 'Action', 'Political drama']",tt0450259,8.0,597061.0,Leonardo DiCaprio,Djimon Hounsou,256701038.0499236
3028191,/m/08ll52,a nightmare on elm street,1984-11-09,26319961.0,92.0,['English'],['United States of America'],"['Horror', 'Indie', 'Supernatural', 'Cult', 'Mystery', 'Slasher', 'Teen']",tt0087800,7.4,272361.0,Heather Langenkamp,Johnny Depp,77521608.27222587
5057034,/m/0d0stl,mixed nuts,1994-12-21,6821850.0,97.0,['English'],['United States of America'],"['Black comedy', 'Screwball comedy', 'Comedy']",tt0110538,5.4,13721.0,Steve Martin,Madeline Kahn,13446756.863798939
432364,/m/027tzr,bully,2001-06-15,480811.0,109.0,['English'],"['United States of America', 'France']","['Crime Fiction', 'LGBT', 'Indie', 'Drama', 'Film adaptation', 'Crime Thriller', 'Teen']",tt0242193,6.9,41192.0,Brad Renfro,Nick Stahl,797321.4781160993
2478590,/m/07gv6d,tigerland,2000-10-06,139692.0,100.0,['English'],"['United States of America', 'Germany']","['Period piece', 'Drama', 'Indie', 'War film']",tt0170691,6.9,43807.0,Colin Farrell,Matthew Davis,237671.96913327684
26968111,/m/0bs4vs6,the housemaid,2010-05-13,14775615.0,106.0,"['Korean', 'English']",['South Korea'],"['Thriller', 'Drama', 'Remake', 'World cinema']",tt1314652,6.4,12924.0,Jeon Do-yeon,Lee Jung-jae,20584986.65346718
3196327,/m/08yjvl,goya's ghosts,2006-11-08,9448082.0,113.0,"['English', 'Spanish']","['United States of America', 'Spain', 'United Kingdom']","['Period piece', 'Biography', 'Drama', 'World cinema', 'Biopic [feature]']",tt0455957,6.9,32220.0,Javier Bardem,Natalie Portman,14149538.374823835
5558022,/m/0dsgfd,keeping up with the steins,2006-05-12,4409373.0,99.0,"['Hebrew', 'English']",['United States of America'],"['Parody', 'Domestic Comedy', 'Coming of age', 'Comedy', 'Indie']",tt0415949,5.4,3333.0,Jeremy Piven,Garry Marshall,6603519.367466551
3320466,/m/095n36,winning,1969-05-22,14644335.0,123.0,['English'],['United States of America'],"['Sports', 'Action', 'Drama']",tt0065215,6.0,2248.0,Paul Newman,Joanne Woodward,117595071.21009447
1195047,/m/04gbj8,baywatch: hawaiian wedding,2003-02-28,136000000.0,100.0,['English'],['United States of America'],"['Action', 'Drama', 'Adventure', 'Television movie']",tt0337851,4.1,2350.0,David Hasselhoff,Pamela Anderson,217200122.08886868
410036,/m/024y_s,dante's peak,1997-02-07,178127760.0,109.0,['English'],['United States of America'],"['Thriller', 'Adventure', 'Doomsday film', 'Action/Adventure', 'Disaster', 'Action']",tt0118928,6.0,101581.0,Pierce Brosnan,Linda Hamilton,324145030.73753524
3082021,/m/08q47_,the presidio,1988-06-10,20036242.0,97.0,['English'],['United States of America'],"['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Action']",tt0095897,6.0,20268.0,Sean Connery,Mark Harmon,50059317.618403055
3966684,/m/0b921t,miss potter,2006-12-03,35078241.0,93.0,['English'],"['United States of America', 'United Kingdom']","['Biography', 'Costume drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Biographical film', 'Romance Film']",tt0482546,7.0,32584.0,Renée Zellweger,Ewan McGregor,52533510.73274119
3116175,/m/08sfxj,amazing grace,2006-09-16,32120360.0,111.0,['English'],"['United States of America', 'United Kingdom']","['History', 'Romance Film', 'Biography', 'Drama']",tt0454776,7.4,25914.0,Ioan Gruffudd,Albert Finney,48103759.72955744
20691749,/m/051zy_b,a few good men,1992-12-11,243240178.0,138.0,['English'],['United States of America'],"['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'Legal drama', 'Courtroom Drama']",tt0104257,7.7,295051.0,Tom Cruise,Jack Nicholson,509148109.0858343
21718004,/m/05mvb20,"good morning, babylon",1987-05-13,183700.0,117.0,"['Italian', 'English']","['France', 'United States of America', 'Italy']",['Drama'],tt0093104,6.7,1803.0,Vincent Spano,Joaquim de Almeida,479157.5235988201
5374233,/m/0dh_4f,"good boy, bad boy",2007-05-11,4400000.0,114.0,['Hindi'],['India'],"['Bollywood', 'Musical', 'Romance Film', 'World cinema', 'Comedy']",tt0489486,3.9,2030.0,Tusshar Kapoor,Emraan Hashmi,6441331.644786189
1069758,/m/04392n,the toy,1982-12-10,47118057.0,102.0,"['German', 'English']",['United States of America'],"['Coming of age', 'Family Film', 'Buddy film', 'Comedy', 'Slapstick']",tt0084809,5.8,14811.0,Richard Pryor,Jackie Gleason,151547070.0193755
1665752,/m/05lv9n,white men can't jump,1992-03-27,90753806.0,118.0,['English'],['United States of America'],"['Sports', 'Drama', 'Buddy film', 'Comedy']",tt0105812,6.8,100318.0,Wesley Snipes,Woody Harrelson,189965034.13692883
2232503,/m/06xxyy,big jake,1971-05-26,7500000.0,109.0,['English'],['United States of America'],"['Action/Adventure', 'Western']",tt0066831,7.1,14811.0,John Wayne,Richard Boone,54112896.55807677
1779335,/m/05w7rl,biker boyz,2003-01-31,23510601.0,110.0,['English'],['United States of America'],"['Crime Fiction', 'Chase Movie', 'Family Drama', 'Drama', 'Coming of age', 'Action']",tt0326769,4.7,14298.0,Laurence Fishburne,Derek Luke,37547833.8792844
6406105,/m/0g44ng,run,1991-02-01,4409328.0,91.0,['English'],['United States of America'],"['Thriller', 'Action', 'Drama']",tt0102818,6.2,3259.0,Patrick Dempsey,Kelly Preston,9571058.820061278
5241676,/m/0d9lb0,steel dawn,1987-11-06,562187.0,101.0,['English'],['United States of America'],"['Science Fiction', 'Indie', 'Doomsday film', 'Action/Adventure', 'Disaster', 'Action', 'Adventure']",tt0094033,5.1,5655.0,Patrick Swayze,Lisa Niemi,1466391.566246325
28485791,/m/0crgr4d,arthur,2011-04-08,33035397.0,107.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Remake', 'Comedy']",tt1334512,5.7,53259.0,Russell Brand,Helen Mirren,45254690.66907829
1179416,/m/04dxrl,first knight,1995-07-07,127600435.0,133.0,['English'],['United States of America'],"['Adventure', 'Costume drama', 'Costume Adventure', 'Period piece', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film']",tt0113071,6.0,79884.0,Sean Connery,Richard Gere,244191372.96056774
1168522,/m/04d0ng,mimic,1997-08-22,25480490.0,105.0,"['Italian', 'English']",['United States of America'],"['Thriller', 'Natural horror films', 'Science Fiction', 'Horror']",tt0119675,6.0,56814.0,Mira Sorvino,Jeremy Northam,46367698.18616402
1469695,/m/053_x9,boogeyman,2005-02-04,67192859.0,86.0,['English'],"['United States of America', 'New Zealand', 'Germany']","['Thriller', 'Horror', 'Supernatural', 'Mystery', 'Drama', 'Teen']",tt0357507,4.2,32973.0,Barry Watson,Emily Deschanel,103144387.96763115
5523710,/m/0dqvh3,the devil's backbone,2001-04-20,6459020.0,108.0,['Spanish'],"['Mexico', 'Spain']","['Thriller', 'Horror', 'World cinema', 'Supernatural', 'Gothic Film', 'Mystery', 'Period piece', 'Fantasy', 'Haunted House Film']",tt0256009,7.4,72297.0,Marisa Paredes,Eduardo Noriega,10710893.414629549
10272267,/m/02q72rx,the babe,1992-04-17,17530973.0,113.0,['English'],['United States of America'],"['Biography', 'Sports', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",tt0103747,5.9,11716.0,John Goodman,Kelly McGillis,36695671.85312953
18473521,/m/04f2brj,legion,2010-01-21,67918658.0,100.0,['English'],['United States of America'],"['Thriller', 'Action', 'Fantasy', 'Supernatural']",tt1038686,5.3,114131.0,Paul Bettany,Dennis Quaid,94622434.90043575
29432361,/m/0dscrm6,sarah's key,2010-09-16,21118093.0,111.0,"['French', 'Italian', 'German', 'English', 'Yiddish']",['France'],"['Drama', 'War film']",tt1668200,7.5,18097.0,Kristin Scott Thomas,Mélusine Mayance,29421155.231215667
16931947,/m/03crlnc,martian child,2007-11-02,9292446.0,106.0,['English'],['United States of America'],"['Science Fiction', 'Melodrama', 'Indie', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Film adaptation', 'Family Film']",tt0415965,6.7,21083.0,John Cusack,Amanda Peet,13603574.199378828
1326068,/m/04szh7,fiza,2000-09-08,623791.0,170.0,"['Hindi', 'Urdu']",['India'],"['Drama', 'Bollywood', 'World cinema']",tt0248012,6.0,4557.0,Karisma Kapoor,Hrithik Roshan,1061318.008888239
451791,/m/02b5px,aimée & jaguar,1999-02-11,927107.0,126.0,['German'],['Germany'],"['LGBT', 'World cinema', 'Gay', 'Period piece', 'Gay Interest', 'Drama', 'Gay Themed', 'Romantic drama', 'Romance Film']",tt0130444,7.2,7083.0,Maria Schrader,Juliane Köhler,1615236.9684601754
35521201,/m/0gyb138,the courier,2012-03-29,58387.0,90.0,['English'],['United States of America'],"['Crime Fiction', 'Thriller', 'Action']",tt0995845,4.5,5275.0,Jeffrey Dean Morgan,Josie Ho,78338.36254631591
9808649,/m/02pswf4,repo! the genetic opera,2008-07-18,188126.0,98.0,['English'],['United States of America'],"['Science Fiction', 'Horror', 'Cult', 'Musical', 'Satire', 'Comedy']",tt0963194,6.4,27057.0,Paul Sorvino,Anthony Head,269213.0891777851
67427,/m/0hqtj,the glimmer man,1996-10-04,46600000.0,92.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Action/Adventure', 'Martial Arts Film', 'Action Thrillers', 'Action']",tt0116421,5.4,21583.0,Steven Seagal,Keenen Ivory Wayans,86834765.3097193
30271101,/m/0g56wp_,"peace, love & misunderstanding",2011-09-13,542762.0,96.0,['English'],['United States of America'],"['Drama', 'Comedy']",tt1649780,5.9,8872.0,Jane Fonda,Catherine Keener,743521.4541823205
2873368,/m/0888c3,for your consideration,2006-11-17,5542025.0,86.0,['English'],['United States of America'],"['Parody', 'Mockumentary', 'Comedy']",tt0470765,6.3,16082.0,Catherine O'Hara,Harry Shearer,8299789.884521861
952682,/m/03sxd2,summer of sam,1999-07-02,19288130.0,142.0,"['Italian', 'English']",['United States of America'],"['Thriller', 'Ensemble Film', 'Indie', 'Crime Drama', 'Period piece', 'Drama', 'Crime Fiction']",tt0162677,6.7,42346.0,John Leguizamo,Adrien Brody,33604428.21429001
1126385,/m/048htn,unfaithful,2002-05-10,119137784.0,123.0,"['French', 'English']","['United States of America', 'France', 'Germany']","['Thriller', 'Crime Fiction', 'Erotica', 'Erotic thriller', 'Drama', 'Romantic drama', 'Crime Thriller', 'Romance Film']",tt0250797,6.7,100780.0,Richard Gere,Diane Lane,192933938.28985316
9543858,/m/02pjfpq,first snow,2006-05-05,382267.0,121.0,['English'],"['United States of America', 'Germany']","['Thriller', 'Psychological thriller', 'Suspense']",tt0432289,6.2,8668.0,Guy Pearce,Piper Perabo,572486.7317968645
164395,/m/015wq4,the stunt man,1980-06-27,7068886.0,129.0,['English'],['United States of America'],"['Thriller', 'Comedy-drama', 'Comedy Thriller', 'Action/Adventure', 'Drama', 'Comedy', 'Black comedy', 'Action', 'Anti-war film']",tt0081568,7.0,10803.0,Peter O'Toole,Steve Railsback,26957803.516695086
15969057,/m/04j2b_y,a pyromaniac's love story,1995-04-28,468240.0,95.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",tt0114210,5.3,1138.0,William Baldwin,John Leguizamo,896079.7702222271
1644192,/m/05k4my,lady in the water,2006-07-20,72785169.0,109.0,['English'],['United States of America'],"['Thriller', 'Supernatural', 'Psychological thriller', 'Mystery', 'Fantasy', 'Comedy']",tt0452637,5.5,105472.0,Paul Giamatti,Bryce Dallas Howard,109003768.37156348
449547,/m/029v40,licence to kill,1989-06-13,156200000.0,133.0,"['English', 'Spanish']","['United States of America', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Adventure', 'Action Thrillers', 'Glamorized Spy Film', 'Action']",tt0097742,6.7,114032.0,Timothy Dalton,Robert Davi,373450801.4770242
304428,/m/01s9vc,the birds,1963-03-28,11403529.0,119.0,['English'],['United States of America'],"['Thriller', 'Natural horror films', 'Horror', 'Suspense', 'Doomsday film']",tt0056869,7.6,209606.0,Rod Taylor,Tippi Hedren,110537597.31732963
461353,/m/02cbg0,house of sand and fog,2003-12-19,16942795.0,126.0,"['Persian', 'English']",['United States of America'],"['Tragedy', 'Drama', 'Psychological thriller', 'Film adaptation']",tt0315983,7.5,73588.0,Jennifer Connelly,Ben Kingsley,27058655.459754955
682393,/m/032l5l,menace ii society,1993-05-26,27900000.0,104.0,['English'],['United States of America'],"['Crime Fiction', 'Gangster Film', 'Drama']",tt0107554,7.5,65801.0,Tyrin Turner,Larenz Tate,56534389.19970246
149113,/m/01342x,wayne's world 2,1993-12-10,48197805.0,94.0,['English'],['United States of America'],"['Satire', 'Buddy film', 'Comedy', 'Absurdism']",tt0108525,6.2,89276.0,Mike Myers,Dana Carvey,97664281.9513034
341538,/m/01y4gy,the black hole,1979-12-18,35841901.0,98.0,['English'],['United States of America'],"['Science Fiction', 'Action', 'Adventure', 'Family Film']",tt0078869,5.9,28594.0,Maximilian Schell,Anthony Perkins,153635250.5190873
5240530,/m/0d9jjx,the hotel new hampshire,1984-03-09,5142858.0,109.0,['English'],"['United States of America', 'Canada', 'United Kingdom']","['LGBT', 'Family Drama', 'Comedy-drama', 'Coming of age', 'Comedy', 'Black comedy']",tt0087428,5.9,9361.0,Rob Lowe,Jodie Foster,15147538.526963737
2600144,/m/07qvyx,idiocracy,2006-09-01,495303.0,87.0,['English'],['United States of America'],"['Parody', 'Thriller', 'Science Fiction', 'Indie', 'Cult', 'Satire', 'Comedy', 'Political cinema', 'Black comedy', 'Time travel', 'Dystopia', 'Adventure']",tt0387808,6.5,192074.0,Luke Wilson,Maya Rudolph,741770.5313803764
787058,/m/03c6q4,el cid,1961-10-24,30000000.0,184.0,"['Latin', 'English']","['United States of America', 'Italy']","['Biography', 'Historical fiction', 'Epic', 'Drama', 'War film', 'Romance Film', 'Action', 'Historical Epic']",tt0054847,7.2,16134.0,Charlton Heston,Sophia Loren,298408297.20745254
9766869,/m/02prkkg,seducing mr. perfect,2006-12-07,4147509.0,107.0,"['Japanese', 'Korean', 'English']",['South Korea'],['Romance Film'],tt0928154,6.5,2105.0,Uhm Junghwa,Daniel Henney,6211349.325231007
161901,/m/015gv2,charly,1968-09-23,7260000.0,103.0,"['English', 'American English']",['United States of America'],"['Romantic drama', 'Science Fiction', 'Drama', 'Romance Film', 'Film adaptation']",tt0062794,6.9,7418.0,Cliff Robertson,Claire Bloom,61679628.98762098
4824326,/m/0cprpb,betsy's wedding,1990-06-22,19740070.0,94.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Domestic Comedy']",tt0099128,5.7,4096.0,Alan Alda,Molly Ringwald,44948143.17854132
2102014,/m/06m7yq,the golden child,1986-12-12,79817937.0,93.0,['English'],['United States of America'],"['Fantasy Comedy', 'Adventure', 'Stop motion', 'Action/Adventure', 'Fantasy', 'Comedy', 'Adventure Comedy', 'Action']",tt0091129,6.0,60789.0,Eddie Murphy,J.L. Reate,216730675.0026444
10203059,/m/02q52r_,"farewell, my lovely",1975-08-08,2000000.0,95.0,['English'],['United States of America'],"['Thriller', 'Mystery', 'Detective fiction', 'Crime Fiction', 'Detective']",tt0072973,7.0,9942.0,Robert Mitchum,Charlotte Rampling,11445093.011676745
2727959,/m/07_by1,brokedown palace,1999-08-13,10115013.0,100.0,"['English', 'Thai']",['United States of America'],"['Thriller', 'Crime Fiction', 'Melodrama', 'Drama', 'Prison', 'Courtroom Drama']",tt0120620,6.4,24342.0,Claire Danes,Kate Beckinsale,17622715.537748355
26177915,/m/0b741f0,the deceivers,1988-09-02,346297.0,102.0,['English'],"['India', 'United Kingdom']","['Crime Fiction', 'Adventure', 'Action/Adventure', 'Period piece', 'Drama', 'Film adaptation', 'Political drama']",tt0094979,6.0,1316.0,Pierce Brosnan,Saeed Jaffrey,865201.7435854549
17527920,/m/0464m03,ninja assassin,2009-09-29,61601280.0,98.0,['English'],"['United States of America', 'Germany']","['Thriller', 'Crime Fiction', 'Ninja movie', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Action Thrillers', 'Action']",tt1186367,6.3,76526.0,Rain,Rick Yune,86679447.31253892
3995423,/m/0bbmkh,the lake house,2006-06-16,114830111.0,105.0,['English'],"['United States of America', 'Australia']","['Drama', 'Romantic drama', 'Romance Film', 'Fantasy', 'Romantic fantasy']",tt0410297,6.8,159687.0,Keanu Reeves,Sandra Bullock,171970677.45387694
21981842,/m/05p7w6k,the power of one,1992-03-27,2827107.0,127.0,['English'],"['France', 'United States of America', 'Australia']","['Drama', 'Period piece', 'Coming of age', 'Film adaptation']",tt0105159,7.1,10884.0,Stephen Dorff,Armin Mueller-Stahl,5917674.436306842
101523,/m/0prrm,jay and silent bob strike back,2001-08-22,33788161.0,104.0,['English'],['United States of America'],"['Road movie', 'Stoner film', 'Buddy film', 'Comedy']",tt0261392,6.8,162662.0,Jason Mewes,Kevin Smith,56030387.1403623
8849424,/m/027lyd2,nobody's fool,1986-11-07,563358.0,108.0,['English'],['United States of America'],"['Romantic comedy', 'Romantic drama', 'Romance Film', 'Drama', 'Comedy']",tt0091642,5.4,923.0,Rosanna Arquette,Eric Roberts,1529693.2518832171
1297472,/m/04qw17,vera drake,2004-10-22,12941817.0,125.0,['English'],['United Kingdom'],"['Social problem film', 'Period piece', 'Drama']",tt0383694,7.6,27319.0,Imelda Staunton,Jim Broadbent,20303393.566189446
781629,/m/03bxlj,s.w.a.t.,2003-08-08,207725639.0,115.0,"['French', 'English', 'Spanish']",['United States of America'],"['Crime Fiction', 'Thriller', 'Action Thrillers', 'Action/Adventure', 'Crime Thriller', 'Action']",tt0257076,6.1,155752.0,Samuel L. Jackson,Colin Farrell,331750251.1160902
159447,/m/01510v,the negotiator,1998-07-29,44547681.0,140.0,['English'],"['United States of America', 'Germany']","['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Action']",tt0120768,7.3,158018.0,Samuel L. Jackson,Kevin Spacey,79242328.55084552
2192765,/m/06tw0x,eye for an eye,1996-01-12,26877589.0,102.0,"['French', 'Korean', 'English', 'Spanish']",['United States of America'],"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Drama', 'Film adaptation', 'Crime Thriller']",tt0116260,6.2,19296.0,Sally Field,Kiefer Sutherland,50083886.97223375
14545761,/m/03d79mp,17 again,2009-03-11,136267476.0,105.0,['English'],['United States of America'],"['Romantic comedy', 'Coming of age', 'Fantasy', 'Comedy', 'Drama', 'Romance Film', 'Fantasy Comedy', 'Teen']",tt0974661,6.4,220680.0,Zac Efron,Matthew Perry,191742598.63357812
1528272,/m/0586x1,murder in the first,1995-01-20,17381942.0,120.0,['English'],"['France', 'United States of America']","['Crime Fiction', 'Drama', 'Period piece', 'Prison', 'Courtroom Drama']",tt0113870,7.3,31188.0,Christian Slater,Kevin Bacon,33264152.130053136
2312056,/m/072zl1,pride & prejudice,2005-09-16,121147947.0,129.0,['English'],"['France', 'United Kingdom']","['Costume drama', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",tt0414387,7.8,340454.0,Keira Knightley,Matthew Macfadyen,185968137.57917362
2423462,/m/07c13r,one fine day,1996-12-20,97529550.0,109.0,"['English', 'Spanish']",['United States of America'],"['Romance Film', 'Comedy']",tt0117247,6.5,49116.0,Michelle Pfeiffer,George Clooney,181737244.3135737
12231869,/m/02vwt8v,gloria,1999-01-22,4197729.0,107.0,['English'],['United States of America'],"['Crime Fiction', 'Gangster Film', 'Drama']",tt0120683,5.1,6360.0,Sharon Stone,Jean-Luke Figueroa,7313424.517749692
24750472,/m/080km0p,tanu weds manu,2011-02-25,252000.0,120.0,"['Hindi', 'Punjabi language']",['India'],"['Romance Film', 'Drama', 'Comedy']",tt1694542,6.8,16823.0,Madhavan,Kangana Ranaut,345210.98834101274
543162,/m/02nczh,boys don't cry,1999-09-02,11533945.0,118.0,['English'],['United States of America'],"['Crime Fiction', 'Gay', 'Gay Interest', 'Drama', 'Docudrama', 'Gay Themed', 'Romance Film']",tt0171804,7.5,104897.0,Hilary Swank,Chloë Sevigny,20094826.547730085
3732855,/m/09xyl4,heartbeeps,1981-12-18,2154696.0,78.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Science Fiction', 'Family Film', 'Comedy']",tt0082507,4.3,1713.0,Andy Kaufman,Bernadette Peters,7443041.796812017
689785,/m/032_br,the accused,1988-10-14,32078318.0,110.0,['English'],"['United States of America', 'Canada']","['Crime Fiction', 'Drama', 'Courtroom Drama']",tt0094608,7.1,40943.0,Kelly McGillis,Jodie Foster,80145703.44209936
284676,/m/01pvq3,once upon a time in the west,1968-12-21,5321508.0,175.0,"['Italian', 'English']","['United States of America', 'Italy']","['Ensemble Film', 'World cinema', 'Epic Western', 'Spaghetti Western', 'Action/Adventure', 'Revisionist Western', 'Western', 'Action']",tt0064116,8.5,356093.0,Henry Fonda,Charles Bronson,45210556.349126294
15907225,/m/03qfq78,serious moonlight,2009-12-04,138696.0,84.0,['English'],['United States of America'],"['Romantic comedy', 'Indie', 'Comedy', 'Black comedy', 'Romance Film', 'Domestic Comedy']",tt1133993,5.3,8946.0,Meg Ryan,Timothy Hutton,195159.78603788587
19877711,/m/05pdfp6,biloxi blues,1988-03-25,51684798.0,107.0,['English'],['United States of America'],"['Period piece', 'Drama', 'Comedy', 'Film adaptation']",tt0094746,6.7,16857.0,Matthew Broderick,Christopher Walken,129131287.15080418
15465392,/m/03h44mv,underworld: rise of the lycans,2009-01-22,91327197.0,92.0,['English'],"['United States of America', 'New Zealand']","['Thriller', 'Horror', 'Gothic Film', 'Action/Adventure', 'Period piece', 'Fantasy', 'Action', 'Costume Horror']",tt0834001,6.5,170008.0,Rhona Mitra,Michael Sheen,128506923.24190931
234731,/m/01j3gd,virtuosity,1995-08-04,24047675.0,105.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Science Fiction', 'Chase Movie', 'Action/Adventure', 'Crime Thriller', 'Action']",tt0114857,5.5,33047.0,Denzel Washington,Russell Crowe,46020491.81697164
2602021,/m/07qzvf,how stella got her groove back,1998-08-14,37672350.0,125.0,['English'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",tt0120703,5.7,8497.0,Angela Bassett,Taye Diggs,67012348.7681086
10160738,/m/02q3sdc,cactus flower,1969-12-16,25889208.0,103.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",tt0064117,7.2,12170.0,Walter Matthau,Ingrid Bergman,207892216.2278415
